number,sys_created_on,sys_created_by,opened_at,resolved_at,reopened_time,activity_due,closed_at,closed_by,due_date,sla_due,contact_type,category,urgency,short_description,priority,state,escalation
INC4461,2020-02-14 23:01:53,UserB,2020-03-08 21:33:54,,,2020-04-10 18:36:03,,UserA,,,walk-in,Network,3 Low,This is a description,4 - Low,,Overdue
INC4462,2020-02-18 14:03:25,UserA,2020-03-02 09:55:42,,,2020-04-02 00:19:42,,UserB,,,walk-in,Hardware,2 Medium,This is a description,3 - Moderate,Closed,
INC4463,2020-01-15 07:37:31,UserB,2020-02-19 05:32:23,,,,2020-09-12 03:11:51,UserB,,,walk-in,Hardware,2 Medium,This is a description,4 - Low,Normal,Normal
INC4464,2020-02-05 10:46:04,UserB,2020-02-05 04:38:06,,2020-08-05 22:41:37,,,UserA,,,walk-in,Network,3 Low,This is a description,4 - Low,Normal,Normal
INC4465,2020-02-22 08:38:12,UserD,2020-02-04 08:58:37,,,2020-03-06 19:25:04,,UserB,,,phone,Hardware,2 Medium,This is a description,2 - High,Normal,
INC4466,2020-02-01 10:53:03,UserA,2020-02-24 02:57:43,2020-07-24 08:36:02,,,,UserA,,,walk-in,Smartphone,2 Medium,This is a description,2 - High,On Hold,
INC4467,2020-01-16 10:08:57,UserA,2020-02-25 22:53:19,,,,,UserB,2020-05-15 12:53:14,2020-05-12 05:42:17,walk-in,Help,2 Medium,This is a description,1 - Critical,,Moderate
INC4468,2020-01-09 04:42:27,UserC,2020-02-27 23:46:04,,,2020-03-07 08:05:49,,UserA,,,walk-in,Network,1 High,This is a description,3 - Moderate,,
INC4469,2020-02-26 10:04:49,UserB,2020-03-21 11:39:57,,,,2020-09-19 04:08:43,UserG,,,email,Help,1 High,This is a description,3 - Moderate,Normal,Normal
INC4470,2020-02-23 06:08:23,UserF,2020-03-12 08:17:10,,,2020-03-28 15:05:19,,UserF,,,walk-in,Help,3 Low,This is a description,2 - High,,Normal
INC4471,2020-01-24 12:14:52,UserA,2020-02-24 03:10:14,,,,,UserA,,2020-05-10 06:41:26,walk-in,Help,2 Medium,This is a description,3 - Moderate,,Normal
INC4472,2020-02-19 17:27:55,UserA,2020-03-22 10:36:50,2020-06-24 04:26:17,,2020-03-11 10:21:23,,UserG,2020-05-21 01:11:45,,walk-in,Help,2 Medium,This is a description,5 - Planning,Closed,
INC4473,2020-02-15 07:34:47,UserA,2020-03-10 02:50:59,,,,,UserA,,,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,Overdue
INC4474,2020-02-28 17:13:56,UserB,2020-02-13 20:35:32,,,,,UserB,2020-04-11 14:55:41,,email,Help,1 High,This is a description,2 - High,,
INC4475,2020-02-20 02:25:10,UserD,2020-02-22 20:25:43,,,2020-03-25 03:02:38,,UserD,,,phone,Hardware,1 High,This is a description,2 - High,In Progress,Overdue
INC4476,2020-02-10 14:08:45,UserA,2020-02-07 13:07:52,,,2020-04-15 02:51:13,2020-09-20 13:09:22,UserB,2020-05-07 11:45:56,,walk-in,Hardware,3 Low,This is a description,1 - Critical,In Progress,New
INC4477,2020-01-09 20:38:40,UserA,2020-02-19 00:17:34,,2020-08-12 23:01:41,2020-03-25 17:07:46,,UserA,,,walk-in,Help,2 Medium,This is a description,4 - Low,In Progress,Normal
INC4478,2020-01-22 07:05:14,UserA,2020-03-25 19:36:51,2020-06-17 22:33:12,,2020-04-27 16:58:15,,UserG,,2020-05-20 19:05:52,walk-in,Software,3 Low,This is a description,3 - Moderate,In Progress,Normal
INC4479,2020-01-16 11:17:59,UserB,2020-02-08 09:18:40,,,,,UserB,2020-05-01 22:45:01,,walk-in,Smartphone,1 High,This is a description,2 - High,,
INC4480,2020-02-18 08:51:15,UserB,2020-02-28 10:58:59,,,2020-04-28 05:14:58,,UserB,,,email,Help,1 High,This is a description,2 - High,Closed,Normal
INC4481,2020-01-04 15:34:41,UserA,2020-02-01 17:37:47,2020-07-27 12:01:39,,,,UserB,,2020-06-25 17:19:59,walk-in,Help,2 Medium,This is a description,2 - High,,Overdue
INC4482,2020-02-02 00:26:58,UserF,2020-03-16 19:06:40,2020-07-22 06:51:07,,,2020-10-26 12:44:15,UserA,,2020-05-15 04:30:59,walk-in,Hardware,3 Low,This is a description,3 - Moderate,Normal,New
INC4483,2020-01-07 17:41:08,UserF,2020-03-18 22:52:16,,2020-08-21 03:24:18,,2020-10-07 04:15:11,UserE,,2020-06-14 07:41:30,email,Network,1 High,This is a description,2 - High,Closed,Normal
INC4484,2020-01-26 11:15:43,UserB,2020-03-15 03:44:17,2020-06-01 18:54:42,,2020-04-16 09:12:28,,UserA,,,walk-in,Hardware,2 Medium,This is a description,3 - Moderate,,High
INC4485,2020-02-20 06:09:03,UserB,2020-03-12 22:14:41,,2020-08-11 20:12:24,,,UserB,,,walk-in,Help,3 Low,This is a description,4 - Low,On Hold,New
INC4486,2020-01-28 15:34:49,UserB,2020-03-28 23:08:45,,,2020-03-14 03:17:22,,UserA,,,email,Help,2 Medium,This is a description,2 - High,On Hold,New
INC4487,2020-02-21 08:52:40,UserB,2020-03-23 20:42:58,,2020-07-06 13:20:48,,,UserA,,,walk-in,Smartphone,2 Medium,This is a description,2 - High,Normal,Overdue
INC4488,2020-01-27 09:29:03,UserG,2020-03-08 23:04:39,2020-06-16 09:27:29,,2020-04-05 17:07:49,,UserF,,,phone,Help,1 High,This is a description,4 - Low,,Moderate
INC4489,2020-01-27 10:54:47,UserB,2020-03-09 07:32:40,,,,,UserB,,2020-05-13 23:08:25,phone,Hardware,1 High,This is a description,3 - Moderate,In Progress,Normal
INC4490,2020-02-18 05:08:48,UserG,2020-02-14 22:27:48,,,2020-03-01 04:33:44,,UserE,,2020-06-15 23:26:09,walk-in,Hardware,3 Low,This is a description,3 - Moderate,In Progress,Moderate
INC4491,2020-02-05 23:37:37,UserA,2020-02-17 14:39:43,2020-06-06 01:07:02,,2020-03-24 08:27:07,,UserD,2020-05-25 17:53:29,,email,Hardware,2 Medium,This is a description,3 - Moderate,In Progress,Overdue
INC4492,2020-01-27 16:27:59,UserB,2020-02-18 04:29:43,,,2020-03-09 08:24:43,,UserD,2020-05-07 01:06:46,,walk-in,Help,3 Low,This is a description,4 - Low,Normal,Normal
INC4493,2020-01-08 07:06:21,UserB,2020-02-13 09:43:01,,,,,UserB,,,email,Software,1 High,This is a description,3 - Moderate,Normal,High
INC4494,2020-02-06 08:27:02,UserG,2020-02-10 03:27:59,2020-07-09 17:57:45,2020-07-17 17:50:43,,,UserA,2020-05-11 17:56:52,,email,Software,2 Medium,This is a description,2 - High,Normal,Overdue
INC4495,2020-01-11 09:16:10,UserA,2020-03-28 12:23:05,2020-07-09 21:07:59,,2020-04-24 03:34:36,,UserB,,,email,Help,2 Medium,This is a description,1 - Critical,On Hold,
INC4496,2020-01-28 11:50:57,UserG,2020-02-01 17:46:02,,,,,UserA,,,email,Software,3 Low,This is a description,1 - Critical,Normal,
INC4497,2020-02-07 15:02:19,UserA,2020-03-08 06:16:34,,2020-08-21 08:15:48,,,UserB,,2020-06-14 06:09:22,walk-in,Hardware,3 Low,This is a description,4 - Low,,Normal
INC4498,2020-02-08 06:52:43,UserD,2020-03-04 05:58:32,,,,,UserA,2020-04-04 12:18:14,2020-06-18 12:33:11,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,Normal
INC4499,2020-02-16 21:12:53,UserB,2020-02-25 01:35:22,2020-07-07 09:30:34,,2020-04-21 11:46:41,,UserB,2020-04-02 11:41:11,,walk-in,Software,2 Medium,This is a description,1 - Critical,In Progress,
INC4500,2020-01-17 08:03:38,UserE,2020-03-19 20:14:32,,,2020-03-13 16:01:42,,UserG,,2020-06-06 14:40:16,email,Software,1 High,This is a description,4 - Low,Normal,Overdue
INC4501,2020-01-14 01:23:56,UserB,2020-02-19 10:44:40,,2020-07-06 17:16:18,2020-03-08 00:47:01,,UserE,2020-05-27 01:21:20,,email,Hardware,2 Medium,This is a description,1 - Critical,Closed,Normal
INC4502,2020-01-12 23:10:23,UserA,2020-03-24 12:23:52,,,2020-04-05 10:24:35,,UserB,,2020-06-11 23:51:42,walk-in,Network,2 Medium,This is a description,3 - Moderate,Normal,Overdue
INC4503,2020-01-25 08:59:03,UserC,2020-03-01 20:42:24,,,2020-04-27 22:49:19,,UserG,,,email,Network,1 High,This is a description,5 - Planning,Closed,New
INC4504,2020-01-04 15:34:20,UserA,2020-03-06 10:59:27,,,2020-03-24 20:58:43,,UserG,,,walk-in,Network,2 Medium,This is a description,2 - High,,High
INC4505,2020-01-06 09:33:32,UserG,2020-03-21 07:42:54,2020-07-17 13:27:14,,2020-04-09 05:32:25,,UserB,,,walk-in,Help,3 Low,This is a description,4 - Low,Normal,Overdue
INC4506,2020-01-19 04:34:13,UserB,2020-03-08 07:51:05,2020-06-27 22:47:15,2020-07-07 12:12:05,2020-03-08 09:57:37,,UserD,,,email,Hardware,2 Medium,This is a description,3 - Moderate,Normal,Overdue
INC4507,2020-01-19 04:22:46,UserA,2020-02-11 15:13:22,,,,2020-09-21 22:29:52,UserD,,2020-06-26 07:24:26,email,Help,2 Medium,This is a description,3 - Moderate,,Normal
INC4508,2020-02-19 11:45:53,UserA,2020-03-11 22:40:53,,,,2020-09-03 10:49:52,UserE,,,email,Software,2 Medium,This is a description,3 - Moderate,In Progress,Overdue
INC4509,2020-01-13 12:10:41,UserF,2020-02-19 17:41:59,2020-07-14 08:44:09,,2020-03-03 15:47:02,2020-10-14 10:11:43,UserA,,,phone,Hardware,2 Medium,This is a description,2 - High,Normal,Overdue
INC4510,2020-02-27 18:40:22,UserA,2020-03-22 21:26:08,2020-07-21 02:45:31,,2020-03-23 05:49:12,,UserA,2020-04-22 10:13:41,,walk-in,Smartphone,2 Medium,This is a description,5 - Planning,In Progress,New
INC4511,2020-01-28 03:01:32,UserA,2020-02-12 07:27:08,,,2020-03-15 13:26:46,2020-10-19 05:11:36,UserA,2020-04-08 00:35:27,,phone,Smartphone,3 Low,This is a description,5 - Planning,,New
INC4512,2020-02-26 17:43:41,UserC,2020-02-22 23:51:44,,,2020-03-12 19:13:13,,UserE,,,email,Hardware,2 Medium,This is a description,2 - High,In Progress,
INC4513,2020-02-10 16:30:10,UserG,2020-02-09 15:33:46,,,2020-03-17 19:31:10,,UserD,,,walk-in,Hardware,2 Medium,This is a description,2 - High,Normal,High
INC4514,2020-02-09 04:07:19,UserD,2020-03-22 00:38:38,,,,,UserD,,,email,Help,1 High,This is a description,2 - High,,Normal
INC4515,2020-01-16 18:39:23,UserB,2020-03-09 14:36:53,,,2020-03-27 13:59:04,,UserF,,,email,Hardware,3 Low,This is a description,4 - Low,In Progress,
INC4516,2020-01-13 12:05:38,UserG,2020-02-09 22:28:39,,,,,UserD,,,email,Help,2 Medium,This is a description,5 - Planning,,Normal
INC4517,2020-02-15 19:23:13,UserB,2020-03-19 08:44:17,,,,,UserA,,,walk-in,Software,1 High,This is a description,2 - High,On Hold,Overdue
INC4518,2020-01-03 14:19:24,UserA,2020-02-18 23:19:07,2020-06-04 19:15:38,,2020-03-21 00:40:51,,UserG,,,walk-in,Hardware,2 Medium,This is a description,1 - Critical,,New
INC4519,2020-01-06 18:51:22,UserB,2020-03-26 12:42:12,,,2020-03-21 09:27:16,,UserA,,,email,Software,2 Medium,This is a description,3 - Moderate,Normal,
INC4520,2020-02-02 19:44:50,UserE,2020-02-17 06:28:07,,,,,UserB,,2020-05-20 16:50:15,email,Hardware,2 Medium,This is a description,3 - Moderate,,
INC4521,2020-01-11 00:35:36,UserB,2020-02-27 07:35:28,,,,,UserA,2020-04-08 18:06:53,,walk-in,Hardware,1 High,This is a description,4 - Low,In Progress,Normal
INC4522,2020-01-19 20:37:09,UserD,2020-02-26 22:36:57,2020-07-25 02:35:36,2020-07-03 11:05:13,2020-03-27 17:12:24,,UserA,2020-05-22 01:14:01,2020-05-08 00:59:35,email,Hardware,2 Medium,This is a description,4 - Low,Normal,Normal
INC4523,2020-01-15 13:02:43,UserA,2020-02-18 07:07:59,2020-06-02 22:41:41,,,,UserF,,,email,Hardware,3 Low,This is a description,5 - Planning,In Progress,High
INC4524,2020-01-21 14:11:50,UserB,2020-02-21 07:52:41,,,2020-04-17 13:48:27,,UserF,,,walk-in,Help,2 Medium,This is a description,1 - Critical,On Hold,Normal
INC4525,2020-02-17 13:36:24,UserD,2020-03-19 17:16:37,,,,,UserA,2020-04-01 15:37:10,,walk-in,Help,3 Low,This is a description,4 - Low,Normal,Overdue
INC4526,2020-01-14 04:47:03,UserE,2020-03-15 10:10:03,2020-07-03 23:10:08,,2020-04-05 03:13:17,,UserA,2020-04-03 13:06:15,2020-05-04 10:55:20,email,Help,3 Low,This is a description,1 - Critical,,
INC4527,2020-02-15 21:43:28,UserE,2020-03-15 07:51:35,,,,,UserA,,,walk-in,Smartphone,2 Medium,This is a description,2 - High,,New
INC4528,2020-01-15 04:26:44,UserB,2020-03-16 15:29:03,,,,,UserA,2020-04-27 05:39:50,,walk-in,Hardware,1 High,This is a description,1 - Critical,,
INC4529,2020-01-07 15:35:41,UserA,2020-03-03 06:09:47,,,,,UserF,,,phone,Hardware,2 Medium,This is a description,2 - High,In Progress,
INC4530,2020-02-04 03:59:12,UserE,2020-02-06 05:23:21,2020-07-17 17:33:45,,,,UserA,,2020-05-22 16:22:15,phone,Smartphone,3 Low,This is a description,2 - High,In Progress,Overdue
INC4531,2020-01-23 16:07:31,UserA,2020-03-26 16:34:46,,,2020-04-03 10:06:44,,UserG,,,walk-in,Help,2 Medium,This is a description,2 - High,In Progress,New
INC4532,2020-02-20 02:28:20,UserA,2020-02-15 23:57:41,2020-07-02 19:02:50,2020-07-21 03:12:51,2020-03-06 04:57:28,,UserF,,,email,Network,2 Medium,This is a description,4 - Low,On Hold,Moderate
INC4533,2020-01-03 19:37:47,UserE,2020-02-03 21:02:01,,,2020-04-04 10:11:45,,UserA,,,walk-in,Help,3 Low,This is a description,5 - Planning,,Moderate
INC4534,2020-01-21 13:28:23,UserB,2020-02-10 02:45:34,,,,,UserA,,,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,Normal
INC4535,2020-02-01 03:56:31,UserE,2020-02-09 08:48:23,,,2020-04-03 09:16:58,,UserA,2020-04-14 05:33:14,,phone,Hardware,2 Medium,This is a description,2 - High,Closed,High
INC4536,2020-02-21 12:32:57,UserF,2020-02-28 04:42:14,,,2020-04-12 11:40:58,,UserB,,,walk-in,Help,3 Low,This is a description,3 - Moderate,Normal,Moderate
INC4537,2020-02-19 08:54:26,UserE,2020-03-06 15:15:18,,,2020-04-28 21:16:48,,UserE,,2020-05-11 20:56:04,walk-in,Help,2 Medium,This is a description,4 - Low,Normal,Normal
INC4538,2020-02-27 10:06:34,UserA,2020-02-06 22:43:09,,,,,UserE,2020-05-27 04:27:33,,walk-in,Smartphone,2 Medium,This is a description,2 - High,Normal,Overdue
INC4539,2020-02-28 00:30:48,UserA,2020-03-10 10:02:54,,,,,UserA,2020-04-15 11:20:06,2020-06-07 10:09:20,walk-in,Software,2 Medium,This is a description,2 - High,Normal,High
INC4540,2020-02-21 05:43:31,UserF,2020-03-15 18:33:54,,,2020-03-21 20:23:49,,UserG,,,walk-in,Help,2 Medium,This is a description,5 - Planning,Normal,Overdue
INC4541,2020-02-18 21:46:54,UserE,2020-02-18 23:49:35,,,2020-03-18 21:29:16,,UserG,,,email,Smartphone,2 Medium,This is a description,5 - Planning,Closed,New
INC4542,2020-02-08 03:52:38,UserC,2020-03-14 01:15:14,,2020-07-09 18:48:54,2020-04-13 03:51:47,,UserE,,,walk-in,Help,2 Medium,This is a description,2 - High,In Progress,
INC4543,2020-01-11 10:24:23,UserB,2020-02-16 15:10:47,,2020-07-15 04:50:23,2020-03-15 02:03:47,,UserA,,,walk-in,Software,1 High,This is a description,4 - Low,,New
INC4544,2020-01-15 20:16:43,UserB,2020-03-21 07:46:43,,,,,UserA,,2020-06-18 17:27:40,email,Help,2 Medium,This is a description,3 - Moderate,Normal,Overdue
INC4545,2020-02-10 04:29:34,UserA,2020-02-18 21:04:30,,,,,UserA,2020-04-20 07:23:07,,email,Hardware,1 High,This is a description,3 - Moderate,In Progress,
INC4546,2020-01-04 14:34:07,UserA,2020-03-28 04:51:58,,,2020-03-04 14:11:38,,UserA,,,phone,Software,2 Medium,This is a description,3 - Moderate,In Progress,High
INC4547,2020-02-19 00:36:32,UserB,2020-02-08 01:35:38,2020-06-28 20:46:15,,2020-04-06 03:36:36,,UserB,,,walk-in,Help,2 Medium,This is a description,4 - Low,,
INC4548,2020-02-20 04:35:52,UserD,2020-02-15 01:06:42,2020-07-02 05:03:01,,,2020-10-12 01:06:37,UserC,,,walk-in,Hardware,2 Medium,This is a description,2 - High,In Progress,Overdue
INC4549,2020-02-15 09:17:27,UserC,2020-02-12 15:09:01,,2020-07-27 13:56:50,,,UserB,,2020-06-13 15:35:13,email,Software,3 Low,This is a description,4 - Low,Normal,Moderate
INC4550,2020-02-12 11:33:15,UserE,2020-03-17 18:29:57,,,2020-03-03 02:34:39,,UserF,,,email,Hardware,1 High,This is a description,3 - Moderate,Normal,New
INC4551,2020-02-17 01:49:52,UserB,2020-03-03 01:59:50,,,2020-04-17 20:12:38,,UserE,,,walk-in,Help,1 High,This is a description,5 - Planning,In Progress,High
INC4552,2020-02-21 00:46:30,UserA,2020-03-12 18:33:32,,,,,UserB,2020-04-25 02:44:16,2020-05-23 19:13:43,email,Help,2 Medium,This is a description,2 - High,In Progress,New
INC4553,2020-02-24 06:55:23,UserA,2020-03-06 06:37:54,2020-06-21 11:22:31,,2020-04-07 14:39:53,,UserG,,,walk-in,Network,1 High,This is a description,1 - Critical,,Normal
INC4554,2020-01-26 13:50:43,UserE,2020-02-10 01:54:35,,,2020-04-24 12:46:59,,UserA,2020-05-20 22:54:14,2020-06-22 08:34:15,walk-in,Network,2 Medium,This is a description,2 - High,On Hold,New
INC4555,2020-02-09 04:42:33,UserF,2020-03-04 03:48:23,,,,,UserD,,,email,Software,2 Medium,This is a description,2 - High,In Progress,
INC4556,2020-01-08 12:39:03,UserB,2020-02-08 12:54:07,,,,,UserG,,,walk-in,Software,2 Medium,This is a description,4 - Low,On Hold,Overdue
INC4557,2020-02-16 19:53:40,UserA,2020-02-19 20:52:29,,,,,UserB,2020-04-05 04:03:12,2020-05-15 20:27:09,walk-in,Smartphone,3 Low,This is a description,3 - Moderate,Normal,New
INC4558,2020-01-14 12:12:24,UserC,2020-03-26 23:52:38,,,,,UserC,2020-05-22 19:43:51,,walk-in,Software,2 Medium,This is a description,3 - Moderate,In Progress,Overdue
INC4559,2020-01-23 19:11:36,UserA,2020-02-09 12:21:14,,,2020-03-17 16:08:33,,UserF,2020-04-01 17:51:37,,walk-in,Hardware,2 Medium,This is a description,4 - Low,In Progress,New
INC4560,2020-01-02 00:22:18,UserA,2020-03-28 01:22:41,,,2020-03-16 04:07:33,,UserF,2020-04-10 00:09:46,,walk-in,Help,2 Medium,This is a description,5 - Planning,On Hold,Moderate
INC4561,2020-01-11 07:26:25,UserC,2020-03-09 15:59:06,,,2020-04-09 18:24:29,,UserC,,2020-06-07 23:39:28,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,New
INC4562,2020-01-09 15:30:12,UserD,2020-02-22 06:34:33,2020-07-21 06:58:54,2020-07-17 09:13:25,2020-03-23 05:43:20,,UserA,,,phone,Help,1 High,This is a description,5 - Planning,,Moderate
INC4563,2020-02-03 14:07:25,UserF,2020-03-21 18:33:22,,,2020-03-07 14:47:21,,UserC,,,walk-in,Software,2 Medium,This is a description,3 - Moderate,Closed,
INC4564,2020-02-19 09:58:34,UserB,2020-02-25 03:02:07,,,,,UserF,,,walk-in,Software,2 Medium,This is a description,3 - Moderate,Normal,
INC4565,2020-01-17 04:32:51,UserB,2020-03-14 02:27:26,,,2020-04-13 19:52:35,,UserG,,,walk-in,Smartphone,2 Medium,This is a description,2 - High,Normal,Overdue
INC4566,2020-01-11 05:48:28,UserD,2020-02-27 07:25:13,,,,,UserA,,,walk-in,Help,1 High,This is a description,2 - High,Normal,New
INC4567,2020-01-10 08:46:05,UserA,2020-03-05 07:40:22,,,,,UserG,2020-04-10 09:14:24,,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,Overdue
INC4568,2020-02-14 10:22:25,UserA,2020-03-15 05:30:56,,,2020-04-01 22:32:27,,UserE,2020-05-07 14:11:41,,walk-in,Network,3 Low,This is a description,3 - Moderate,Normal,High
INC4569,2020-01-03 07:18:57,UserB,2020-02-14 11:21:40,,2020-08-19 07:23:25,,,UserG,2020-05-08 07:38:33,,phone,Help,1 High,This is a description,2 - High,,Normal
INC4570,2020-02-21 20:31:37,UserD,2020-02-10 21:41:49,2020-06-23 16:24:51,,2020-03-22 05:30:31,,UserB,2020-05-15 15:38:49,,walk-in,Help,2 Medium,This is a description,2 - High,,High
INC4571,2020-02-17 06:46:03,UserC,2020-03-11 10:54:19,,,2020-04-06 16:43:50,,UserF,,,walk-in,Software,2 Medium,This is a description,4 - Low,Normal,
INC4572,2020-02-11 19:20:18,UserE,2020-02-23 09:28:54,2020-06-08 18:21:11,,,,UserA,,,email,Network,1 High,This is a description,1 - Critical,In Progress,New
INC4573,2020-02-14 03:21:50,UserB,2020-02-13 08:02:11,,,,2020-10-27 07:43:22,UserB,2020-04-18 05:11:30,,email,Network,2 Medium,This is a description,5 - Planning,Normal,New
INC4574,2020-01-20 19:35:54,UserA,2020-02-08 22:53:53,,,2020-04-21 06:49:25,,UserA,,,email,Help,2 Medium,This is a description,2 - High,Normal,New
INC4575,2020-02-16 03:37:26,UserB,2020-03-22 05:59:32,,,2020-04-26 20:15:24,,UserF,,,email,Network,2 Medium,This is a description,5 - Planning,In Progress,High
INC4576,2020-01-11 01:48:06,UserA,2020-03-19 22:31:21,2020-07-04 04:32:35,,2020-03-15 04:16:31,,UserF,,2020-05-16 01:33:06,walk-in,Hardware,2 Medium,This is a description,4 - Low,Closed,Overdue
INC4577,2020-02-07 03:26:11,UserC,2020-03-12 17:31:28,,2020-08-28 20:29:31,2020-03-07 16:34:58,,UserA,2020-04-19 21:45:58,,walk-in,Help,3 Low,This is a description,4 - Low,In Progress,
INC4578,2020-01-16 14:46:36,UserA,2020-03-03 23:03:08,,2020-07-09 08:58:30,2020-03-14 17:23:19,,UserG,,,email,Help,1 High,This is a description,1 - Critical,On Hold,High
INC4579,2020-01-06 22:46:49,UserA,2020-02-10 13:03:03,,,,,UserB,,,walk-in,Software,2 Medium,This is a description,3 - Moderate,In Progress,New
INC4580,2020-01-11 00:05:52,UserA,2020-02-03 06:06:43,,2020-07-27 12:53:40,2020-04-24 19:01:22,,UserA,,2020-05-27 00:15:56,walk-in,Help,2 Medium,This is a description,1 - Critical,On Hold,High
INC4581,2020-01-03 18:06:28,UserF,2020-03-17 17:46:40,,,2020-04-07 08:33:30,,UserB,,,walk-in,Help,2 Medium,This is a description,2 - High,On Hold,New
INC4582,2020-01-01 11:41:08,UserB,2020-03-08 18:03:44,,,2020-04-26 09:42:45,2020-09-22 03:05:40,UserB,,,email,Help,1 High,This is a description,3 - Moderate,Closed,New
INC4583,2020-01-03 00:17:23,UserA,2020-02-24 05:59:20,,,2020-04-01 00:01:08,,UserA,2020-04-06 03:26:20,,walk-in,Network,2 Medium,This is a description,5 - Planning,On Hold,Moderate
INC4584,2020-02-28 05:51:27,UserF,2020-02-04 21:30:54,2020-06-20 09:51:54,,,,UserB,,,phone,Smartphone,2 Medium,This is a description,5 - Planning,,Moderate
INC4585,2020-02-12 04:25:31,UserB,2020-03-01 17:23:06,,,2020-03-08 16:22:31,2020-09-21 16:37:10,UserB,2020-05-06 14:42:28,,phone,Help,3 Low,This is a description,5 - Planning,Normal,Normal
INC4586,2020-02-05 14:32:47,UserA,2020-03-27 21:41:40,2020-06-01 10:38:10,,,,UserB,2020-05-16 09:52:27,,walk-in,Software,3 Low,This is a description,2 - High,,Normal
INC4587,2020-02-12 07:02:38,UserB,2020-03-22 08:18:47,,,2020-04-15 12:28:48,2020-09-27 19:36:25,UserF,,,walk-in,Hardware,2 Medium,This is a description,2 - High,,Normal
INC4588,2020-01-20 10:14:47,UserG,2020-03-16 01:44:16,,,,2020-09-23 10:25:20,UserA,,,walk-in,Software,2 Medium,This is a description,2 - High,Normal,Overdue
INC4589,2020-01-08 12:25:50,UserE,2020-03-20 15:48:22,,,,,UserE,2020-05-05 21:52:14,,email,Hardware,2 Medium,This is a description,5 - Planning,Normal,
